avg.22.temp,doy,month.day,depth,HW,dummy_date
4.885635901,69,10-Mar,GAK1 50 to 115 m,Adjacent,3/9/2000
4.85912718,70,11-Mar,GAK1 50 to 115 m,Adjacent,3/10/2000
4.824717297,71,12-Mar,GAK1 50 to 115 m,Adjacent,3/11/2000
4.790372578,72,13-Mar,GAK1 50 to 115 m,Adjacent,3/12/2000
4.757323038,73,14-Mar,GAK1 50 to 115 m,Adjacent,3/13/2000
4.73479954,74,15-Mar,GAK1 50 to 115 m,Adjacent,3/14/2000
4.711490795,75,16-Mar,GAK1 50 to 115 m,Adjacent,3/15/2000
4.690830305,76,17-Mar,GAK1 50 to 115 m,Adjacent,3/16/2000
4.688563469,77,18-Mar,GAK1 50 to 115 m,Adjacent,3/17/2000
4.681461604,78,19-Mar,GAK1 50 to 115 m,Adjacent,3/18/2000
4.676446221,79,20-Mar,GAK1 50 to 115 m,Adjacent,3/19/2000
4.672447311,80,21-Mar,GAK1 50 to 115 m,Adjacent,3/20/2000
4.658535853,81,22-Mar,GAK1 50 to 115 m,Adjacent,3/21/2000
4.645402462,82,23-Mar,GAK1 50 to 115 m,Adjacent,3/22/2000
4.628735914,83,24-Mar,GAK1 50 to 115 m,Adjacent,3/23/2000
4.616999763,84,25-Mar,GAK1 50 to 115 m,Adjacent,3/24/2000
4.602216738,85,26-Mar,GAK1 50 to 115 m,Adjacent,3/25/2000
4.595718277,86,27-Mar,GAK1 50 to 115 m,Adjacent,3/26/2000
4.590118371,87,28-Mar,GAK1 50 to 115 m,Adjacent,3/27/2000
4.578067708,88,29-Mar,GAK1 50 to 115 m,Adjacent,3/28/2000
4.569920455,89,30-Mar,GAK1 50 to 115 m,Adjacent,3/29/2000
4.558316998,90,31-Mar,GAK1 50 to 115 m,Adjacent,3/30/2000
4.555066761,91,1-Apr,GAK1 50 to 115 m,Adjacent,3/31/2000
4.560467566,92,2-Apr,GAK1 50 to 115 m,Adjacent,4/1/2000
4.573852983,93,3-Apr,GAK1 50 to 115 m,Adjacent,4/2/2000
4.588464725,94,4-Apr,GAK1 50 to 115 m,Adjacent,4/3/2000
4.60250142,95,5-Apr,GAK1 50 to 115 m,Adjacent,4/4/2000
4.610653883,96,6-Apr,GAK1 50 to 115 m,Adjacent,4/5/2000
4.616734257,97,7-Apr,GAK1 50 to 115 m,Adjacent,4/6/2000
4.619913116,98,8-Apr,GAK1 50 to 115 m,Adjacent,4/7/2000
4.608655303,99,9-Apr,GAK1 50 to 115 m,Adjacent,4/8/2000
4.599393569,100,10-Apr,GAK1 50 to 115 m,Adjacent,4/9/2000
4.590395932,101,11-Apr,GAK1 50 to 115 m,Adjacent,4/10/2000
4.579621311,102,12-Apr,GAK1 50 to 115 m,Adjacent,4/11/2000
4.57672524,103,13-Apr,GAK1 50 to 115 m,Adjacent,4/12/2000
4.583338403,104,14-Apr,GAK1 50 to 115 m,Adjacent,4/13/2000
4.596178365,105,15-Apr,GAK1 50 to 115 m,Adjacent,4/14/2000
4.608846216,106,16-Apr,GAK1 50 to 115 m,Adjacent,4/15/2000
4.619551708,107,17-Apr,GAK1 50 to 115 m,Adjacent,4/16/2000
4.629319109,108,18-Apr,GAK1 50 to 115 m,Adjacent,4/17/2000
4.642251666,109,19-Apr,GAK1 50 to 115 m,Adjacent,4/18/2000
4.658145524,110,20-Apr,GAK1 50 to 115 m,Adjacent,4/19/2000
4.67005639,111,21-Apr,GAK1 50 to 115 m,Adjacent,4/20/2000
4.684833734,112,22-Apr,GAK1 50 to 115 m,Adjacent,4/21/2000
4.699776916,113,23-Apr,GAK1 50 to 115 m,Adjacent,4/22/2000
4.715971335,114,24-Apr,GAK1 50 to 115 m,Adjacent,4/23/2000
4.731052624,115,25-Apr,GAK1 50 to 115 m,Adjacent,4/24/2000
4.747425375,116,26-Apr,GAK1 50 to 115 m,Adjacent,4/25/2000
4.762804163,117,27-Apr,GAK1 50 to 115 m,Adjacent,4/26/2000
4.771606246,118,28-Apr,GAK1 50 to 115 m,Adjacent,4/27/2000
4.783589082,119,29-Apr,GAK1 50 to 115 m,Adjacent,4/28/2000
4.790707335,120,30-Apr,GAK1 50 to 115 m,Adjacent,4/29/2000
4.808775872,121,1-May,GAK1 50 to 115 m,Adjacent,4/30/2000
4.829943264,122,2-May,GAK1 50 to 115 m,Adjacent,5/1/2000
4.845978544,123,3-May,GAK1 50 to 115 m,Adjacent,5/2/2000
4.868339221,124,4-May,GAK1 50 to 115 m,Adjacent,5/3/2000
4.893038795,125,5-May,GAK1 50 to 115 m,Adjacent,5/4/2000
4.912398761,126,6-May,GAK1 50 to 115 m,Adjacent,5/5/2000
4.92781673,127,7-May,GAK1 50 to 115 m,Adjacent,5/6/2000
4.940357805,128,8-May,GAK1 50 to 115 m,Adjacent,5/7/2000
4.955258721,129,9-May,GAK1 50 to 115 m,Adjacent,5/8/2000
4.969347684,130,10-May,GAK1 50 to 115 m,Adjacent,5/9/2000
4.98488577,131,11-May,GAK1 50 to 115 m,Adjacent,5/10/2000
4.99886814,132,12-May,GAK1 50 to 115 m,Adjacent,5/11/2000
5.010730356,133,13-May,GAK1 50 to 115 m,Adjacent,5/12/2000
5.023850148,134,14-May,GAK1 50 to 115 m,Adjacent,5/13/2000
5.038772615,135,15-May,GAK1 50 to 115 m,Adjacent,5/14/2000
5.060177036,136,16-May,GAK1 50 to 115 m,Adjacent,5/15/2000
5.086286087,137,17-May,GAK1 50 to 115 m,Adjacent,5/16/2000
5.112372498,138,18-May,GAK1 50 to 115 m,Adjacent,5/17/2000
5.144358057,139,19-May,GAK1 50 to 115 m,Adjacent,5/18/2000
5.172359478,140,20-May,GAK1 50 to 115 m,Adjacent,5/19/2000
5.193336395,141,21-May,GAK1 50 to 115 m,Adjacent,5/20/2000
5.220516793,142,22-May,GAK1 50 to 115 m,Adjacent,5/21/2000
5.241203701,143,23-May,GAK1 50 to 115 m,Adjacent,5/22/2000
5.275870604,144,24-May,GAK1 50 to 115 m,Adjacent,5/23/2000
5.314666888,145,25-May,GAK1 50 to 115 m,Adjacent,5/24/2000
5.342856637,146,26-May,GAK1 50 to 115 m,Adjacent,5/25/2000
5.369559288,147,27-May,GAK1 50 to 115 m,Adjacent,5/26/2000
5.396826452,148,28-May,GAK1 50 to 115 m,Adjacent,5/27/2000
5.433700623,149,29-May,GAK1 50 to 115 m,Adjacent,5/28/2000
5.46493926,150,30-May,GAK1 50 to 115 m,Adjacent,5/29/2000
5.500287988,151,31-May,GAK1 50 to 115 m,Adjacent,5/30/2000
5.52950975,152,1-Jun,GAK1 50 to 115 m,Adjacent,5/31/2000
5.553049997,153,2-Jun,GAK1 50 to 115 m,Adjacent,6/1/2000
5.577339252,154,3-Jun,GAK1 50 to 115 m,Adjacent,6/2/2000
5.604107836,155,4-Jun,GAK1 50 to 115 m,Adjacent,6/3/2000
5.631579545,156,5-Jun,GAK1 50 to 115 m,Adjacent,6/4/2000
5.659285866,157,6-Jun,GAK1 50 to 115 m,Adjacent,6/5/2000
5.687142401,158,7-Jun,GAK1 50 to 115 m,Adjacent,6/6/2000
5.708857008,159,8-Jun,GAK1 50 to 115 m,Adjacent,6/7/2000
5.721579664,160,9-Jun,GAK1 50 to 115 m,Adjacent,6/8/2000
5.728929096,161,10-Jun,GAK1 50 to 115 m,Adjacent,6/9/2000
5.746075876,162,11-Jun,GAK1 50 to 115 m,Adjacent,6/10/2000
5.766657907,163,12-Jun,GAK1 50 to 115 m,Adjacent,6/11/2000
5.788136009,164,13-Jun,GAK1 50 to 115 m,Adjacent,6/12/2000
5.80713956,165,14-Jun,GAK1 50 to 115 m,Adjacent,6/13/2000
5.81560973,166,15-Jun,GAK1 50 to 115 m,Adjacent,6/14/2000
5.822863755,167,16-Jun,GAK1 50 to 115 m,Adjacent,6/15/2000
5.827741714,168,17-Jun,GAK1 50 to 115 m,Adjacent,6/16/2000
5.836702888,169,18-Jun,GAK1 50 to 115 m,Adjacent,6/17/2000
5.85866572,170,19-Jun,GAK1 50 to 115 m,Adjacent,6/18/2000
5.880858073,171,20-Jun,GAK1 50 to 115 m,Adjacent,6/19/2000
5.919441525,172,21-Jun,GAK1 50 to 115 m,Adjacent,6/20/2000
5.947731061,173,22-Jun,GAK1 50 to 115 m,Adjacent,6/21/2000
5.979529001,174,23-Jun,GAK1 50 to 115 m,Adjacent,6/22/2000
6.016692235,175,24-Jun,GAK1 50 to 115 m,Adjacent,6/23/2000
6.046240885,176,25-Jun,GAK1 50 to 115 m,Adjacent,6/24/2000
6.075652225,177,26-Jun,GAK1 50 to 115 m,Adjacent,6/25/2000
6.101991714,178,27-Jun,GAK1 50 to 115 m,Adjacent,6/26/2000
6.121459635,179,28-Jun,GAK1 50 to 115 m,Adjacent,6/27/2000
6.146337121,180,29-Jun,GAK1 50 to 115 m,Adjacent,6/28/2000
6.175859493,181,30-Jun,GAK1 50 to 115 m,Adjacent,6/29/2000
6.208526752,182,1-Jul,GAK1 50 to 115 m,Adjacent,6/30/2000
6.240675781,183,2-Jul,GAK1 50 to 115 m,Adjacent,7/1/2000
6.269139323,184,3-Jul,GAK1 50 to 115 m,Adjacent,7/2/2000
6.290125,185,4-Jul,GAK1 50 to 115 m,Adjacent,7/3/2000
6.30242732,186,5-Jul,GAK1 50 to 115 m,Adjacent,7/4/2000
6.32221295,187,6-Jul,GAK1 50 to 115 m,Adjacent,7/5/2000
6.343223722,188,7-Jul,GAK1 50 to 115 m,Adjacent,7/6/2000
6.362232836,189,8-Jul,GAK1 50 to 115 m,Adjacent,7/7/2000
6.390506274,190,9-Jul,GAK1 50 to 115 m,Adjacent,7/8/2000
6.40797964,191,10-Jul,GAK1 50 to 115 m,Adjacent,7/9/2000
6.419623816,192,11-Jul,GAK1 50 to 115 m,Adjacent,7/10/2000
6.422595999,193,12-Jul,GAK1 50 to 115 m,Adjacent,7/11/2000
6.403940578,194,13-Jul,GAK1 50 to 115 m,Adjacent,7/12/2000
6.397923059,195,14-Jul,GAK1 50 to 115 m,Adjacent,7/13/2000
6.402017401,196,15-Jul,GAK1 50 to 115 m,Adjacent,7/14/2000
6.405250118,197,16-Jul,GAK1 50 to 115 m,Adjacent,7/15/2000
6.415234612,198,17-Jul,GAK1 50 to 115 m,Adjacent,7/16/2000
6.429915365,199,18-Jul,GAK1 50 to 115 m,Adjacent,7/17/2000
6.44712429,200,19-Jul,GAK1 50 to 115 m,Adjacent,7/18/2000
6.466026278,201,20-Jul,GAK1 50 to 115 m,Adjacent,7/19/2000
6.463134115,202,21-Jul,GAK1 50 to 115 m,Adjacent,7/20/2000
6.454547585,203,22-Jul,GAK1 50 to 115 m,Adjacent,7/21/2000
6.448235559,204,23-Jul,GAK1 50 to 115 m,Adjacent,7/22/2000
6.44453196,205,24-Jul,GAK1 50 to 115 m,Adjacent,7/23/2000
6.444475497,206,25-Jul,GAK1 50 to 115 m,Adjacent,7/24/2000
6.454659209,207,26-Jul,GAK1 50 to 115 m,Adjacent,7/25/2000
6.47870857,208,27-Jul,GAK1 50 to 115 m,Adjacent,7/26/2000
6.497754143,209,28-Jul,GAK1 50 to 115 m,Adjacent,7/27/2000
6.509504025,210,29-Jul,GAK1 50 to 115 m,Adjacent,7/28/2000
6.518962831,211,30-Jul,GAK1 50 to 115 m,Adjacent,7/29/2000
6.523154593,212,31-Jul,GAK1 50 to 115 m,Adjacent,7/30/2000
6.536632931,213,1-Aug,GAK1 50 to 115 m,Adjacent,7/31/2000
6.546610322,214,2-Aug,GAK1 50 to 115 m,Adjacent,8/1/2000
6.564597183,215,3-Aug,GAK1 50 to 115 m,Adjacent,8/2/2000
6.60757848,216,4-Aug,GAK1 50 to 115 m,Adjacent,8/3/2000
6.64234008,217,5-Aug,GAK1 50 to 115 m,Adjacent,8/4/2000
6.662824219,218,6-Aug,GAK1 50 to 115 m,Adjacent,8/5/2000
6.684569484,219,7-Aug,GAK1 50 to 115 m,Adjacent,8/6/2000
6.716640388,220,8-Aug,GAK1 50 to 115 m,Adjacent,8/7/2000
6.747028646,221,9-Aug,GAK1 50 to 115 m,Adjacent,8/8/2000
6.779265862,222,10-Aug,GAK1 50 to 115 m,Adjacent,8/9/2000
6.811958688,223,11-Aug,GAK1 50 to 115 m,Adjacent,8/10/2000
6.844658262,224,12-Aug,GAK1 50 to 115 m,Adjacent,8/11/2000
6.893852036,225,13-Aug,GAK1 50 to 115 m,Adjacent,8/12/2000
6.941602273,226,14-Aug,GAK1 50 to 115 m,Adjacent,8/13/2000
6.974208452,227,15-Aug,GAK1 50 to 115 m,Adjacent,8/14/2000
7.004015507,228,16-Aug,GAK1 50 to 115 m,Adjacent,8/15/2000
7.037640862,229,17-Aug,GAK1 50 to 115 m,Adjacent,8/16/2000
7.055496094,230,18-Aug,GAK1 50 to 115 m,Adjacent,8/17/2000
7.061193774,231,19-Aug,GAK1 50 to 115 m,Adjacent,8/18/2000
7.069828835,232,20-Aug,GAK1 50 to 115 m,Adjacent,8/19/2000
7.103330019,233,21-Aug,GAK1 50 to 115 m,Adjacent,8/20/2000
7.148785038,234,22-Aug,GAK1 50 to 115 m,Adjacent,8/21/2000
7.183012192,235,23-Aug,GAK1 50 to 115 m,Adjacent,8/22/2000
7.221439394,236,24-Aug,GAK1 50 to 115 m,Adjacent,8/23/2000
7.254023319,237,25-Aug,GAK1 50 to 115 m,Adjacent,8/24/2000
7.259751776,238,26-Aug,GAK1 50 to 115 m,Adjacent,8/25/2000
7.265673651,239,27-Aug,GAK1 50 to 115 m,Adjacent,8/26/2000
7.287109375,240,28-Aug,GAK1 50 to 115 m,Adjacent,8/27/2000
7.308254972,241,29-Aug,GAK1 50 to 115 m,Adjacent,8/28/2000
7.312948153,242,30-Aug,GAK1 50 to 115 m,Adjacent,8/29/2000
7.329574219,243,31-Aug,GAK1 50 to 115 m,Adjacent,8/30/2000
7.358076941,244,1-Sep,GAK1 50 to 115 m,Adjacent,8/31/2000
7.363457386,245,2-Sep,GAK1 50 to 115 m,Adjacent,9/1/2000
7.377870739,246,3-Sep,GAK1 50 to 115 m,Adjacent,9/2/2000
7.384935251,247,4-Sep,GAK1 50 to 115 m,Adjacent,9/3/2000
7.411434541,248,5-Sep,GAK1 50 to 115 m,Adjacent,9/4/2000
7.453572562,249,6-Sep,GAK1 50 to 115 m,Adjacent,9/5/2000
7.494329427,250,7-Sep,GAK1 50 to 115 m,Adjacent,9/6/2000
7.531508049,251,8-Sep,GAK1 50 to 115 m,Adjacent,9/7/2000
7.573522609,252,9-Sep,GAK1 50 to 115 m,Adjacent,9/8/2000
7.611533617,253,10-Sep,GAK1 50 to 115 m,Adjacent,9/9/2000
7.637484848,254,11-Sep,GAK1 50 to 115 m,Adjacent,9/10/2000
7.650301728,255,12-Sep,GAK1 50 to 115 m,Adjacent,9/11/2000
7.670240412,256,13-Sep,GAK1 50 to 115 m,Adjacent,9/12/2000
7.697377131,257,14-Sep,GAK1 50 to 115 m,Adjacent,9/13/2000
7.70977545,258,15-Sep,GAK1 50 to 115 m,Adjacent,9/14/2000
7.712983783,259,16-Sep,GAK1 50 to 115 m,Adjacent,9/15/2000
7.724524976,260,17-Sep,GAK1 50 to 115 m,Adjacent,9/16/2000
7.743246686,261,18-Sep,GAK1 50 to 115 m,Adjacent,9/17/2000
7.76079214,262,19-Sep,GAK1 50 to 115 m,Adjacent,9/18/2000
7.755082978,263,20-Sep,GAK1 50 to 115 m,Adjacent,9/19/2000
7.753614465,264,21-Sep,GAK1 50 to 115 m,Adjacent,9/20/2000
7.73744839,265,22-Sep,GAK1 50 to 115 m,Adjacent,9/21/2000
7.728147609,266,23-Sep,GAK1 50 to 115 m,Adjacent,9/22/2000
7.765334044,267,24-Sep,GAK1 50 to 115 m,Adjacent,9/23/2000
7.805794981,268,25-Sep,GAK1 50 to 115 m,Adjacent,9/24/2000
7.842488636,269,26-Sep,GAK1 50 to 115 m,Adjacent,9/25/2000
7.857042732,270,27-Sep,GAK1 50 to 115 m,Adjacent,9/26/2000
7.869150805,271,28-Sep,GAK1 50 to 115 m,Adjacent,9/27/2000
7.901632576,272,29-Sep,GAK1 50 to 115 m,Adjacent,9/28/2000
7.918787405,273,30-Sep,GAK1 50 to 115 m,Adjacent,9/29/2000
7.934795336,274,1-Oct,GAK1 50 to 115 m,Adjacent,9/30/2000
7.973759115,275,2-Oct,GAK1 50 to 115 m,Adjacent,10/1/2000
8.006075521,276,3-Oct,GAK1 50 to 115 m,Adjacent,10/2/2000
8.047087003,277,4-Oct,GAK1 50 to 115 m,Adjacent,10/3/2000
8.084343632,278,5-Oct,GAK1 50 to 115 m,Adjacent,10/4/2000
8.141012429,279,6-Oct,GAK1 50 to 115 m,Adjacent,10/5/2000
8.192264678,280,7-Oct,GAK1 50 to 115 m,Adjacent,10/6/2000
8.233584044,281,8-Oct,GAK1 50 to 115 m,Adjacent,10/7/2000
8.27893821,282,9-Oct,GAK1 50 to 115 m,Adjacent,10/8/2000
8.317117543,283,10-Oct,GAK1 50 to 115 m,Adjacent,10/9/2000
8.361280303,284,11-Oct,GAK1 50 to 115 m,Adjacent,10/10/2000
8.422180516,285,12-Oct,GAK1 50 to 115 m,Adjacent,10/11/2000
8.47508937,286,13-Oct,GAK1 50 to 115 m,Adjacent,10/12/2000
8.535612334,287,14-Oct,GAK1 50 to 115 m,Adjacent,10/13/2000
8.578301965,288,15-Oct,GAK1 50 to 115 m,Adjacent,10/14/2000
8.59982706,289,16-Oct,GAK1 50 to 115 m,Adjacent,10/15/2000
8.630082268,290,17-Oct,GAK1 50 to 115 m,Adjacent,10/16/2000
8.666587003,291,18-Oct,GAK1 50 to 115 m,Adjacent,10/17/2000
8.697042495,292,19-Oct,GAK1 50 to 115 m,Adjacent,10/18/2000
8.717462003,293,20-Oct,GAK1 50 to 115 m,Adjacent,10/19/2000
8.735195549,294,21-Oct,GAK1 50 to 115 m,Adjacent,10/20/2000
8.770919271,295,22-Oct,GAK1 50 to 115 m,Adjacent,10/21/2000
8.807897964,296,23-Oct,GAK1 50 to 115 m,Adjacent,10/22/2000
8.843101089,297,24-Oct,GAK1 50 to 115 m,Adjacent,10/23/2000
8.906066643,298,25-Oct,GAK1 50 to 115 m,Adjacent,10/24/2000
8.949972538,299,26-Oct,GAK1 50 to 115 m,Adjacent,10/25/2000
8.98100367,300,27-Oct,GAK1 50 to 115 m,Adjacent,10/26/2000
9.000180871,301,28-Oct,GAK1 50 to 115 m,Adjacent,10/27/2000
9.027984257,302,29-Oct,GAK1 50 to 115 m,Adjacent,10/28/2000
9.070867306,303,30-Oct,GAK1 50 to 115 m,Adjacent,10/29/2000
9.107338778,304,31-Oct,GAK1 50 to 115 m,Adjacent,10/30/2000
9.141534683,305,1-Nov,GAK1 50 to 115 m,Adjacent,10/31/2000
9.15597384,306,2-Nov,GAK1 50 to 115 m,Adjacent,11/1/2000
9.172755327,307,3-Nov,GAK1 50 to 115 m,Adjacent,11/2/2000
9.204377723,308,4-Nov,GAK1 50 to 115 m,Adjacent,11/3/2000
9.223073153,309,5-Nov,GAK1 50 to 115 m,Adjacent,11/4/2000
9.233279001,310,6-Nov,GAK1 50 to 115 m,Adjacent,11/5/2000
9.241021425,311,7-Nov,GAK1 50 to 115 m,Adjacent,11/6/2000
9.241843395,312,8-Nov,GAK1 50 to 115 m,Adjacent,11/7/2000
9.235153409,313,9-Nov,GAK1 50 to 115 m,Adjacent,11/8/2000
9.234204782,314,10-Nov,GAK1 50 to 115 m,Adjacent,11/9/2000
9.250209754,315,11-Nov,GAK1 50 to 115 m,Adjacent,11/10/2000
9.244500118,316,12-Nov,GAK1 50 to 115 m,Adjacent,11/11/2000
9.231319366,317,13-Nov,GAK1 50 to 115 m,Adjacent,11/12/2000
9.224556108,318,14-Nov,GAK1 50 to 115 m,Adjacent,11/13/2000
9.206265388,319,15-Nov,GAK1 50 to 115 m,Adjacent,11/14/2000
