year,month,day,doc,bay,region,latitude,longitude,TL_mm
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2311,-160.5681,46
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,46
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,46
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,46
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,46
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,46
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,46
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,46
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0685,-160.1127,46
2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6749,46
2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6531,46
2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0535,-153.6531,46
2019,July,7,188,Agripina Bay,Agripina Bay,57.105,-156.4581,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1133,-156.4794,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,46
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,46
2023,July,7,188,Agripina Bay,Agripina Bay,57.1092,-156.4602,46
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,46
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,46
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,46
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,46
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,46
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,46
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,46
2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,46
2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,46
2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,46
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,46
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,46
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,46
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,46
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,46
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,47
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,47
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,47
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,47
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,47
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,47
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,47
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,47
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,47
2018,July,26,207,Sand Point,Shumagin Islands,55.3204,-160.5207,47
2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,47
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,47
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,47
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,47
2022,July,19,200,Sand Point,Shumagin Islands,55.3204,-160.5201,47
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,47
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5647,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,47
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.1045,-156.4712,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,47
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2311,-160.5681,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5646,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5646,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5646,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5646,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,47
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,47
2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0733,-153.6708,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,47
2020,July,6,188,Agripina Bay,Agripina Bay,57.104,-156.4767,47
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,47
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,47
2023,July,7,188,Agripina Bay,Agripina Bay,57.1046,-156.4714,47
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,47
2021,July,5,186,Agripina Bay,Agripina Bay,57.1045,-156.4714,47
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,47
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,47
2021,July,5,186,Agripina Bay,Agripina Bay,57.104,-156.4767,47
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,47
2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,47
2022,July,4,185,Agripina Bay,Agripina Bay,57.1042,-156.4766,47
2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,47
2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,47
2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,47
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0607,-153.7889,47
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0708,-153.6747,47
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0572,-153.6348,47
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,47
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7796,-152.2638,47
2018,Aug,15,227,Agripina Bay,Agripina Bay,57.1041,-156.4766,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,48
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,48
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,48
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,48
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,48
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,48
2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,48
2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,48
2018,July,26,207,Sand Point,Shumagin Islands,55.2535,-160.5241,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2282,-160.5602,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2304,-160.5484,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,48
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,48
2023,July,24,205,Sand Point,Shumagin Islands,55.3203,-160.5207,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,20,202,Sand Point,Shumagin Islands,55.3202,-160.5241,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0693,-160.1138,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0685,-160.1126,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0689,-160.1296,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2020,July,19,201,Falmouth Bay,Shumagin Islands,55.0668,-160.1265,48
2022,July,19,200,Sand Point,Shumagin Islands,55.3204,-160.5201,48
2022,July,19,200,Sand Point,Shumagin Islands,55.3204,-160.5201,48
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,48
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0695,-160.114,48
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0689,-160.1297,48
2023,July,19,200,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,48
2021,July,17,198,Sand Point,Shumagin Islands,55.3204,-160.5202,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2308,-160.5677,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5647,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2294,-160.5626,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2293,-160.5518,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,48
2023,July,17,198,Baralof Bay,Shumagin Islands,55.2197,-160.5484,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1047,-156.4584,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1094,-156.4599,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.1071,-156.4565,48
2018,July,16,197,Agripina Bay,Agripina Bay,57.104,-156.4766,48
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2303,-160.5486,48
2021,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5645,48
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2295,-160.5646,48
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5622,48
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2293,-160.5515,48
2022,July,15,196,Baralof Bay,Shumagin Islands,55.2304,-160.5484,48
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,48
2022,July,14,195,Falmouth Bay,Shumagin Islands,55.0692,-160.1136,48
2018,July,9,190,Kaiugnak Bay,Kaiugnak Bay,57.0733,-153.6708,48
2020,July,6,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,48
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,48
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,48
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,48
2020,July,6,188,Agripina Bay,Agripina Bay,57.1045,-156.4714,48
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,48
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,48
2023,July,7,188,Agripina Bay,Agripina Bay,57.1049,-156.4585,48
2021,July,5,186,Agripina Bay,Agripina Bay,57.1092,-156.4602,48
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,48
2021,July,5,186,Agripina Bay,Agripina Bay,57.1073,-156.4562,48
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,48
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,48
2022,July,4,185,Agripina Bay,Agripina Bay,57.1048,-156.4585,48
2022,July,4,185,Agripina Bay,Agripina Bay,57.1093,-156.4602,48
2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,48
2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,48
2022,July,4,185,Agripina Bay,Agripina Bay,57.1046,-156.4717,48
2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,48
2020,July,2,184,Cook Bay,Eastern Kodiak,57.7686,-152.2738,48
2020,July,2,184,Cook Bay,Eastern Kodiak,57.7239,-152.259,48
2020,July,2,184,Cook Bay,Eastern Kodiak,57.7794,-152.2769,48
2023,July,3,184,Kaiugnak Bay,Kaiugnak Bay,57.0558,-153.6505,48
2023,June,29,180,Cook Bay,Eastern Kodiak,57.7689,-152.2752,48
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.228,-160.5598,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2303,-160.5485,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5518,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2294,-160.5646,49
2018,Aug,1,213,Baralof Bay,Shumagin Islands,55.2307,-160.5694,49
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0691,-160.1299,49
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,49
2018,July,30,211,Falmouth Bay,Shumagin Islands,55.0694,-160.1137,49
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0684,-160.1125,49
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0639,-160.1164,49
2018,July,29,210,Falmouth Bay,Shumagin Islands,55.0669,-160.1267,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2309,-160.5682,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5519,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2293,-160.5623,49
2020,July,23,205,Baralof Bay,Shumagin Islands,55.2294,-160.5646,49
2020,July,20,202,Sand Point,Shumagin Islands,55.3204,-160.5204,49
